ae train,ae test,ae mel,ae perc,ae kld,beta,lr
1.9075506,1.9102132,0.10640529,0.60288936,1.3431379,0.1,3.150905752576001e-07
1.9074277,1.9103118,0.10641971,0.6028372,1.3428532,0.1,3.150905752576001e-07
1.6872816,1.6599869,0.09721658,0.577696,1.7150689,0.0,9.956862178140163e-08
1.646421,1.64028,0.09240955,0.56615883,2.0808208,0.0,9.956862178140163e-08
1.6323531,1.6305808,0.090718344,0.56222284,2.3167589,0.0,9.956862178140163e-08
1.6242721,1.6246697,0.08974625,0.55996263,2.508279,0.0,9.956862178140163e-08
1.6189145,1.6200846,0.08910645,0.55845934,2.6736658,0.0,9.956862178140163e-08
1.6148518,1.6162779,0.08863997,0.55730075,2.8202133,0.0,9.956862178140163e-08
1.6123074,1.6143659,0.08833166,0.55659133,2.9523926,0.0,9.956862178140163e-08
1.6098284,1.6122614,0.08805872,0.5558726,3.0715065,0.0,9.956862178140163e-08
1.6080363,1.6099331,0.08784664,0.55536795,3.1806867,0.0,9.956862178140163e-08
1.6064712,1.6088701,0.08767312,0.55491537,3.281091,0.0,9.956862178140163e-08
1.6051226,1.6074058,0.08754314,0.5545059,3.3743804,0.0,9.956862178140163e-08
1.6040053,1.6058401,0.08742542,0.55417675,3.4610453,0.0,9.956862178140163e-08
1.6030232,1.605147,0.087320745,0.5538885,3.5421453,0.0,9.956862178140163e-08
1.6021992,1.6052704,0.08724032,0.55363935,3.6186569,0.0,9.956862178140163e-08
1.6014177,1.6053221,0.08716961,0.5533974,3.690977,0.0,9.956862178140163e-08
1.6008517,1.6021408,0.087087475,0.5532532,3.7595844,0.0,9.956862178140163e-08
1.600156,1.602698,0.08703566,0.55302674,3.8254752,0.0,9.956862178140163e-08
1.5997245,1.6025219,0.08698628,0.5529036,3.888369,0.0,9.956862178140163e-08
1.599045,1.6016636,0.08694011,0.55267787,3.9486732,0.0,9.956862178140163e-08
1.5985609,1.6018981,0.086884685,0.55253965,4.0069385,0.0,9.956862178140163e-08
1.5983591,1.6008276,0.086857975,0.5524857,4.0630307,0.0,9.956862178140163e-08
1.6050003,1.6067679,0.08686482,0.5524889,3.969516,0.0016666666666666668,9.956862178140163e-08
1.6104409,1.6139505,0.08687605,0.55237925,3.690738,0.0033333333333333335,9.956862178140163e-08
1.6164182,1.6191343,0.087042324,0.5527855,3.3697443,0.005000000000000001,9.956862178140163e-08
1.6224846,1.625247,0.087317154,0.55350345,3.0649505,0.006666666666666667,9.956862178140163e-08
1.6288602,1.6324524,0.08771645,0.55446225,2.8096275,0.008333333333333333,9.956862178140163e-08
1.6357776,1.6385152,0.08817955,0.55564827,2.6208103,0.010000000000000002,9.956862178140163e-08
1.6424066,1.6452664,0.08863047,0.5567155,2.4892972,0.011666666666666667,9.956862178140163e-08
1.6486744,1.6512072,0.089004084,0.55768883,2.3956587,0.013333333333333334,9.956862178140163e-08
1.6550084,1.6564493,0.089386106,0.5586787,2.3230937,0.015000000000000001,9.956862178140163e-08
1.6608518,1.6643841,0.08972129,0.5595353,2.2626045,0.016666666666666666,9.956862178140163e-08
1.6668371,1.668986,0.09006068,0.56046814,2.2099113,0.018333333333333333,9.956862178140163e-08
1.6721417,1.6765976,0.090395056,0.5611555,2.1632764,0.020000000000000004,9.956862178140163e-08
1.6780626,1.68035,0.090737015,0.5621018,2.1214879,0.021666666666666667,9.956862178140163e-08
1.6835257,1.6872756,0.09107926,0.5628853,2.0834632,0.023333333333333334,9.956862178140163e-08
1.6892812,1.6903176,0.09139154,0.5638403,2.0480602,0.025,9.956862178140163e-08
1.6942261,1.6967798,0.09169984,0.56449777,2.0149503,0.02666666666666667,9.956862178140163e-08
1.6997567,1.7032964,0.09204002,0.56537193,1.9844698,0.028333333333333335,9.956862178140163e-08
1.7056224,1.7077191,0.09237927,0.56639975,1.9558289,0.030000000000000002,9.956862178140163e-08
1.7109447,1.7138494,0.09269753,0.5672518,1.928566,0.03166666666666667,9.956862178140163e-08
1.7159295,1.719219,0.09301102,0.567991,1.9027331,0.03333333333333333,9.956862178140163e-08
1.7212511,1.7234491,0.09334987,0.56885004,1.8786114,0.035,9.956862178140163e-08
1.7266358,1.7294785,0.09367696,0.56976247,1.8555584,0.03666666666666667,9.956862178140163e-08
1.7318027,1.7338427,0.09400857,0.5706029,1.8332349,0.03833333333333334,9.956862178140163e-08
1.7369654,1.7398713,0.09432493,0.5714671,1.8121341,0.04000000000000001,9.956862178140163e-08
1.7419844,1.7445844,0.09463935,0.57229125,1.791789,0.041666666666666664,9.956862178140163e-08
1.7470356,1.7496924,0.094953075,0.5731424,1.7722362,0.043333333333333335,9.956862178140163e-08
1.7520293,1.7548825,0.09527564,0.57397294,1.7535058,0.045000000000000005,9.956862178140163e-08
1.7567698,1.7605532,0.09559985,0.57471216,1.735495,0.04666666666666667,9.956862178140163e-08
1.7619529,1.7662482,0.095934145,0.5756286,1.7181982,0.04833333333333334,9.956862178140163e-08
1.7668453,1.7697668,0.096185744,0.5764445,1.7053918,0.05,3.146368448292291e-08
1.7714698,1.7747077,0.09648931,0.57716256,1.6904516,0.051666666666666666,3.146368448292291e-08
1.7762165,1.7797155,0.096783936,0.57796687,1.6751169,0.05333333333333334,3.146368448292291e-08
1.7809807,1.7845657,0.097101256,0.5787519,1.6608682,0.05500000000000001,3.146368448292291e-08
1.7859164,1.7889615,0.097414576,0.5796246,1.646794,0.05666666666666667,3.146368448292291e-08
1.790527,1.7949003,0.09773131,0.58036876,1.6333169,0.058333333333333334,3.146368448292291e-08
1.7949865,1.798476,0.09801532,0.581115,1.6193441,0.060000000000000005,3.146368448292291e-08
1.7998809,1.8033686,0.09832535,0.58200765,1.6061921,0.06166666666666667,3.146368448292291e-08
1.8045691,1.807634,0.098658405,0.58280164,1.5934571,0.06333333333333334,3.146368448292291e-08
1.8091859,1.8121314,0.098957576,0.5836039,1.5812639,0.065,3.146368448292291e-08
1.8135387,1.8164331,0.0992566,0.5843237,1.5688184,0.06666666666666667,3.146368448292291e-08
1.8187119,1.821113,0.09958528,0.5853328,1.5573175,0.06833333333333334,3.146368448292291e-08
1.8227007,1.8267828,0.09988201,0.58591604,1.5457932,0.07,3.146368448292291e-08
1.827566,1.8307214,0.100185804,0.58685625,1.5343386,0.07166666666666667,3.146368448292291e-08
1.8321157,1.8363743,0.10051136,0.5876389,1.5237296,0.07333333333333333,3.146368448292291e-08
1.8364866,1.8393142,0.10081197,0.58840173,1.5126961,0.075,3.146368448292291e-08
1.841212,1.8448285,0.10111739,0.589294,1.5023931,0.07666666666666667,3.146368448292291e-08
1.8455665,1.8490137,0.10144963,0.59002244,1.4921666,0.07833333333333334,3.146368448292291e-08
1.8496892,1.853772,0.101723686,0.590729,1.481967,0.08000000000000002,3.146368448292291e-08
1.8543828,1.8578382,0.102036975,0.59162784,1.4720896,0.08166666666666668,3.146368448292291e-08
1.8587517,1.8618759,0.10236042,0.5923803,1.4627978,0.08333333333333333,3.146368448292291e-08
1.8632462,1.8670614,0.102648325,0.59324825,1.4529942,0.085,3.146368448292291e-08
1.867656,1.8704449,0.10296253,0.59404683,1.4438367,0.08666666666666667,3.146368448292291e-08
1.8718703,1.8753828,0.10326074,0.59479827,1.4345996,0.08833333333333335,3.146368448292291e-08
1.8763468,1.8788401,0.103567295,0.59564,1.4258723,0.09000000000000001,3.146368448292291e-08
1.8808073,1.8842014,0.10388036,0.59647375,1.4173306,0.09166666666666666,3.146368448292291e-08
1.8851664,1.8887122,0.10418141,0.59729,1.4088014,0.09333333333333334,3.146368448292291e-08
1.8891609,1.893674,0.10448131,0.5979654,1.4004627,0.095,3.146368448292291e-08
1.8936124,1.8965396,0.10480768,0.59879524,1.3924661,0.09666666666666668,3.146368448292291e-08
1.8978896,1.9012113,0.10510228,0.5996155,1.3840187,0.09833333333333334,3.146368448292291e-08
1.9021738,1.9056954,0.10540053,0.60041827,1.3762668,0.1,3.146368448292291e-08
1.9026601,1.9056702,0.10548943,0.60064524,1.373235,0.1,3.146368448292291e-08
1.902443,1.9069523,0.1055264,0.6005547,1.3724045,0.1,3.146368448292291e-08
1.9032621,1.905176,0.105556615,0.6008908,1.3714352,0.1,3.146368448292291e-08
1.9032582,1.9057639,0.10558069,0.60090715,1.3703854,0.1,3.146368448292291e-08
1.9030939,1.9063474,0.10559332,0.6008468,1.3699347,0.1,3.146368448292291e-08
1.9032706,1.9061948,0.105602436,0.60094744,1.3689581,0.1,3.146368448292291e-08
1.9035866,1.9072213,0.105643995,0.6010499,1.3685193,0.1,3.146368448292291e-08
1.9037395,1.9077216,0.10564789,0.60112,1.3681973,0.1,3.146368448292291e-08
1.9039555,1.9058276,0.10567807,0.60119265,1.3677872,0.1,3.146368448292291e-08
1.9038277,1.90721,0.105691075,0.6011545,1.3671372,0.1,3.146368448292291e-08
1.9034739,1.9062995,0.10569012,0.60104024,1.3664773,0.1,3.146368448292291e-08
1.904117,1.9058398,0.10569746,0.6013082,1.366028,0.1,3.146368448292291e-08
1.9037167,1.9060099,0.10571743,0.6011418,1.3656874,0.1,3.146368448292291e-08
1.9036313,1.9069208,0.105730884,0.6011159,1.3651422,0.1,3.146368448292291e-08
1.9036998,1.9067185,0.105739415,0.6011508,1.3647414,0.1,3.146368448292291e-08
1.9039059,1.9070579,0.105760776,0.6012212,1.3645077,0.1,3.146368448292291e-08
1.9041386,1.9071667,0.10576501,0.6013239,1.3641632,0.1,3.146368448292291e-08
1.9042629,1.9069788,0.10577238,0.6013833,1.3637373,0.1,3.146368448292291e-08
1.9044615,1.9071696,0.10579905,0.6014445,1.3635262,0.1,3.146368448292291e-08
