ae train,ae test,ae mel,ae perc,ae kld,beta,lr
1.9572164,1.9599465,0.07303514,0.6610324,1.5580549,0.07833333333333334,3.150905752576001e-07
1.9616638,1.9631424,0.07334246,0.6618046,1.5474529,0.08000000000000002,3.150905752576001e-07
1.9653796,1.9691129,0.07368192,0.66226125,1.5369993,0.08166666666666668,3.150905752576001e-07
1.9696126,1.9695646,0.07400554,0.662952,1.5266238,0.08333333333333333,3.150905752576001e-07
1.97392,1.9747633,0.07436548,0.66361934,1.5171518,0.085,3.150905752576001e-07
1.9776338,1.9790804,0.07463132,0.66418856,1.5067412,0.08666666666666667,3.150905752576001e-07
1.9817325,1.9848499,0.07500349,0.6647766,1.4975332,0.08833333333333335,3.150905752576001e-07
1.9857711,1.9876294,0.07528929,0.66545826,1.4878044,0.09000000000000001,3.150905752576001e-07
1.9898986,1.9914036,0.07564928,0.6660905,1.4787167,0.09166666666666666,3.150905752576001e-07
1.9939364,1.9971943,0.0759444,0.6667582,1.4697832,0.09333333333333334,3.150905752576001e-07
1.9972187,1.9977783,0.07627079,0.6671166,1.460528,0.095,3.150905752576001e-07
2.0016954,2.0018637,0.07658141,0.6679644,1.4516987,0.09666666666666668,3.150905752576001e-07
2.005234,2.0065053,0.07690689,0.66843456,1.4428506,0.09833333333333334,3.150905752576001e-07
2.0096414,2.0120232,0.0772543,0.6692106,1.4347936,0.1,3.150905752576001e-07
2.0094538,2.0138555,0.077305086,0.6691605,1.4328983,0.1,3.150905752576001e-07
2.00965,2.0115006,0.0773062,0.66927725,1.4319128,0.1,3.150905752576001e-07
2.01106,2.0130153,0.0774282,0.66974205,1.4313426,0.1,3.150905752576001e-07
2.0097752,2.0117815,0.0773759,0.6693188,1.4303857,0.1,3.150905752576001e-07
2.0100842,2.0127716,0.07738636,0.66945696,1.4297594,0.1,3.150905752576001e-07
2.010886,2.0141869,0.077443615,0.6697403,1.4292617,0.1,3.150905752576001e-07
2.0106351,2.0120616,0.07741627,0.669695,1.4285713,0.1,3.150905752576001e-07
2.0102477,2.0110316,0.07742401,0.66955966,1.4278834,0.1,3.150905752576001e-07
